Município;ICD10 Chapter I;ICD10 Chapter II;ICD10 Chapter III;ICD10 Chapter IV;ICD10 Chapter V;ICD10 Chapter VI;ICD10 Chapter VII;ICD10 Chapter VIII;ICD10 Chapter IX;ICD10 Chapter X;ICD10 Chapter XI;ICD10 Chapter XII;ICD10 Chapter XIII;ICD10 Chapter XIV;ICD10 Chapter XV;ICD10 Chapter XVI;ICD10 Chapter XVII;ICD10 Chapter XVIII;ICD10 Chapter XX;Total;cod_municipio
230550 Iguatu;33.0;105.0;7.0;58.0;18.0;12.0;0.0;0.0;198.0;81.0;31.0;0.0;0.0;11.0;3.0;5.0;3.0;9.0;89.0;663.0;230550
230560 Independência;4.0;20.0;1.0;15.0;2.0;8.0;0.0;0.0;72.0;23.0;11.0;0.0;1.0;2.0;0.0;4.0;2.0;6.0;38.0;209.0;230560
230565 Ipaporanga;6.0;8.0;1.0;6.0;1.0;3.0;0.0;0.0;27.0;7.0;2.0;3.0;0.0;1.0;0.0;1.0;1.0;15.0;8.0;90.0;230565
230570 Ipaumirim;2.0;14.0;0.0;3.0;0.0;2.0;0.0;0.0;25.0;11.0;6.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;9.0;77.0;230570
230580 Ipu;8.0;45.0;3.0;23.0;6.0;4.0;0.0;0.0;91.0;29.0;15.0;2.0;0.0;6.0;0.0;4.0;1.0;12.0;21.0;270.0;230580
230590 Ipueiras;14.0;31.0;5.0;20.0;12.0;7.0;0.0;0.0;142.0;36.0;12.0;7.0;1.0;3.0;0.0;6.0;2.0;5.0;29.0;332.0;230590
230600 Iracema;1.0;23.0;1.0;8.0;0.0;1.0;0.0;0.0;37.0;16.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;9.0;15.0;116.0;230600
230610 Irauçuba;5.0;19.0;0.0;3.0;0.0;0.0;0.0;0.0;38.0;16.0;8.0;0.0;0.0;2.0;1.0;2.0;0.0;8.0;22.0;124.0;230610
230620 Itaiçaba;2.0;12.0;0.0;4.0;0.0;2.0;0.0;0.0;10.0;9.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;45.0;230620
230625 Itaitinga;9.0;47.0;3.0;11.0;4.0;8.0;0.0;0.0;67.0;28.0;8.0;1.0;1.0;7.0;0.0;3.0;1.0;14.0;52.0;264.0;230625
230630 Itapagé;9.0;41.0;1.0;26.0;3.0;5.0;0.0;0.0;96.0;29.0;10.0;1.0;2.0;2.0;0.0;5.0;5.0;5.0;40.0;280.0;230630
230640 Itapipoca;24.0;83.0;5.0;49.0;3.0;14.0;0.0;0.0;230.0;86.0;25.0;2.0;2.0;13.0;1.0;19.0;8.0;1.0;95.0;660.0;230640
230650 Itapiúna;3.0;13.0;2.0;9.0;1.0;5.0;0.0;0.0;24.0;16.0;2.0;1.0;0.0;0.0;0.0;2.0;2.0;6.0;19.0;105.0;230650
230655 Itarema;6.0;30.0;2.0;11.0;1.0;5.0;0.0;0.0;58.0;25.0;14.0;3.0;1.0;2.0;0.0;4.0;1.0;8.0;33.0;204.0;230655
230660 Itatira;6.0;21.0;2.0;8.0;1.0;2.0;0.0;0.0;37.0;17.0;9.0;0.0;1.0;3.0;0.0;2.0;0.0;3.0;9.0;121.0;230660
230670 Jaguaretama;4.0;19.0;1.0;5.0;1.0;0.0;0.0;0.0;38.0;13.0;4.0;0.0;0.0;2.0;0.0;3.0;1.0;9.0;30.0;130.0;230670
230680 Jaguaribara;0.0;18.0;0.0;4.0;0.0;1.0;0.0;0.0;26.0;7.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;13.0;73.0;230680
230690 Jaguaribe;4.0;34.0;0.0;9.0;0.0;3.0;0.0;0.0;93.0;39.0;9.0;0.0;0.0;4.0;0.0;2.0;3.0;13.0;35.0;248.0;230690
230700 Jaguaruana;5.0;48.0;0.0;9.0;6.0;3.0;0.0;0.0;53.0;24.0;12.0;3.0;0.0;6.0;0.0;1.0;2.0;3.0;37.0;212.0;230700
230710 Jardim;9.0;21.0;0.0;16.0;4.0;2.0;0.0;0.0;54.0;23.0;10.0;1.0;1.0;4.0;0.0;7.0;0.0;5.0;16.0;173.0;230710
230720 Jati;2.0;5.0;0.0;4.0;1.0;2.0;0.0;0.0;21.0;5.0;4.0;1.0;0.0;0.0;0.0;2.0;1.0;5.0;6.0;59.0;230720
230725 Jijoca de Jericoacoara;3.0;9.0;0.0;5.0;0.0;4.0;0.0;0.0;22.0;10.0;1.0;0.0;0.0;3.0;0.0;1.0;3.0;3.0;20.0;84.0;230725
230730 Juazeiro do Norte;92.0;243.0;12.0;69.0;14.0;40.0;0.0;0.0;520.0;248.0;95.0;3.0;8.0;53.0;1.0;43.0;9.0;74.0;237.0;1761.0;230730
230740 Jucás;16.0;31.0;2.0;6.0;1.0;0.0;0.0;0.0;44.0;28.0;6.0;0.0;0.0;2.0;0.0;7.0;1.0;15.0;23.0;182.0;230740
230750 Lavras da Mangabeira;9.0;32.0;0.0;14.0;1.0;13.0;0.0;0.0;56.0;38.0;10.0;1.0;0.0;5.0;0.0;1.0;1.0;3.0;26.0;210.0;230750
230760 Limoeiro do Norte;13.0;59.0;1.0;21.0;4.0;9.0;0.0;0.0;108.0;47.0;20.0;0.0;2.0;3.0;2.0;6.0;2.0;5.0;85.0;387.0;230760
230763 Madalena;3.0;19.0;0.0;8.0;2.0;5.0;0.0;0.0;39.0;4.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;15.0;104.0;230763
230765 Maracanaú;51.0;196.0;4.0;47.0;15.0;32.0;0.0;0.0;341.0;111.0;45.0;10.0;5.0;27.0;3.0;34.0;13.0;59.0;277.0;1270.0;230765
230770 Maranguape;22.0;100.0;2.0;49.0;18.0;22.0;0.0;0.0;169.0;54.0;23.0;1.0;2.0;9.0;0.0;10.0;7.0;19.0;115.0;622.0;230770
230780 Marco;5.0;21.0;2.0;11.0;2.0;4.0;0.0;0.0;46.0;17.0;6.0;1.0;1.0;1.0;0.0;4.0;4.0;5.0;27.0;157.0;230780
230790 Martinópole;4.0;3.0;1.0;1.0;2.0;0.0;0.0;0.0;17.0;7.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;9.0;9.0;58.0;230790
230800 Massapê;7.0;29.0;2.0;5.0;1.0;2.0;0.0;0.0;58.0;35.0;6.0;1.0;0.0;4.0;1.0;4.0;2.0;16.0;32.0;205.0;230800
230810 Mauriti;12.0;36.0;2.0;16.0;8.0;13.0;0.0;0.0;84.0;49.0;17.0;0.0;2.0;0.0;0.0;12.0;6.0;7.0;37.0;301.0;230810
230820 Meruoca;1.0;8.0;0.0;2.0;1.0;1.0;0.0;0.0;28.0;5.0;5.0;0.0;1.0;1.0;0.0;3.0;0.0;7.0;4.0;67.0;230820
230830 Milagres;7.0;29.0;1.0;14.0;4.0;5.0;0.0;0.0;53.0;31.0;10.0;1.0;0.0;6.0;0.0;4.0;1.0;3.0;14.0;183.0;230830
230835 Milhă;2.0;18.0;0.0;9.0;2.0;1.0;0.0;0.0;46.0;12.0;5.0;1.0;0.0;2.0;0.0;3.0;4.0;11.0;14.0;130.0;230835
230837 Miraíma;4.0;15.0;0.0;5.0;1.0;1.0;0.0;0.0;18.0;10.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;4.0;66.0;230837
230840 Missăo Velha;8.0;31.0;1.0;18.0;0.0;5.0;0.0;0.0;57.0;24.0;13.0;0.0;0.0;5.0;0.0;5.0;0.0;16.0;22.0;205.0;230840
230850 Mombaça;13.0;43.0;0.0;17.0;3.0;11.0;0.0;0.0;110.0;42.0;8.0;1.0;0.0;3.0;0.0;7.0;4.0;37.0;40.0;339.0;230850
230860 Monsenhor Tabosa;2.0;9.0;1.0;8.0;2.0;1.0;0.0;0.0;52.0;5.0;4.0;0.0;1.0;0.0;0.0;4.0;1.0;15.0;13.0;118.0;230860
230870 Morada Nova;9.0;74.0;0.0;40.0;12.0;19.0;0.0;0.0;118.0;41.0;16.0;3.0;0.0;8.0;1.0;2.0;0.0;12.0;90.0;445.0;230870
230880 Moraújo;1.0;8.0;0.0;1.0;0.0;2.0;0.0;0.0;15.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;44.0;230880
230890 Morrinhos;2.0;22.0;0.0;2.0;0.0;0.0;0.0;0.0;33.0;29.0;4.0;1.0;3.0;1.0;1.0;1.0;0.0;2.0;10.0;111.0;230890
230900 Mucambo;0.0;24.0;2.0;10.0;0.0;1.0;0.0;0.0;38.0;31.0;6.0;1.0;1.0;3.0;0.0;2.0;1.0;3.0;10.0;133.0;230900
230910 Mulungu;1.0;10.0;0.0;3.0;1.0;1.0;0.0;0.0;14.0;6.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;12.0;56.0;230910
230920 Nova Olinda;2.0;18.0;1.0;7.0;2.0;2.0;0.0;0.0;22.0;10.0;3.0;0.0;2.0;3.0;0.0;2.0;0.0;16.0;7.0;97.0;230920
230930 Nova Russas;5.0;55.0;1.0;17.0;7.0;7.0;0.0;0.0;112.0;29.0;11.0;0.0;1.0;6.0;0.0;4.0;2.0;15.0;31.0;303.0;230930
230940 Novo Oriente;9.0;18.0;1.0;7.0;1.0;1.0;0.0;0.0;84.0;26.0;6.0;1.0;0.0;5.0;0.0;2.0;1.0;2.0;32.0;196.0;230940
230945 Ocara;2.0;22.0;1.0;9.0;0.0;2.0;0.0;0.0;52.0;15.0;7.0;1.0;1.0;4.0;0.0;4.0;2.0;2.0;18.0;142.0;230945
230950 Orós;3.0;26.0;1.0;10.0;4.0;10.0;0.0;0.0;52.0;6.0;11.0;1.0;0.0;7.0;0.0;4.0;0.0;7.0;21.0;163.0;230950
230960 Pacajus;12.0;29.0;0.0;9.0;3.0;10.0;0.0;0.0;115.0;40.0;13.0;4.0;3.0;4.0;1.0;10.0;1.0;27.0;79.0;360.0;230960
230970 Pacatuba;12.0;48.0;0.0;16.0;15.0;9.0;0.0;0.0;109.0;28.0;17.0;3.0;3.0;5.0;0.0;8.0;3.0;7.0;81.0;364.0;230970
230980 Pacoti;2.0;9.0;1.0;1.0;1.0;0.0;0.0;0.0;22.0;9.0;7.0;0.0;0.0;1.0;0.0;1.0;0.0;11.0;9.0;74.0;230980
230990 Pacujá;4.0;6.0;0.0;4.0;0.0;2.0;0.0;0.0;17.0;7.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;5.0;53.0;230990
231000 Palhano;2.0;12.0;0.0;7.0;1.0;1.0;0.0;0.0;22.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;8.0;61.0;231000
231010 Palmácia;0.0;9.0;0.0;7.0;1.0;3.0;0.0;0.0;22.0;6.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;9.0;65.0;231010
231020 Paracuru;6.0;34.0;1.0;6.0;1.0;2.0;0.0;0.0;75.0;36.0;9.0;2.0;1.0;4.0;0.0;1.0;2.0;5.0;27.0;212.0;231020
231025 Paraipaba;5.0;26.0;2.0;15.0;0.0;1.0;0.0;0.0;44.0;16.0;8.0;0.0;0.0;1.0;0.0;5.0;2.0;9.0;45.0;179.0;231025
231030 Parambu;7.0;32.0;2.0;29.0;4.0;8.0;0.0;0.0;82.0;19.0;8.0;1.0;8.0;4.0;0.0;5.0;2.0;5.0;25.0;241.0;231030
231040 Paramoti;0.0;13.0;0.0;4.0;0.0;4.0;0.0;0.0;26.0;8.0;3.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;16.0;80.0;231040
231050 Pedra Branca;6.0;43.0;1.0;15.0;3.0;5.0;0.0;0.0;89.0;27.0;10.0;1.0;2.0;3.0;1.0;8.0;1.0;21.0;53.0;289.0;231050
231060 Penaforte;0.0;8.0;0.0;4.0;0.0;1.0;0.0;0.0;15.0;3.0;4.0;0.0;0.0;2.0;0.0;1.0;0.0;5.0;5.0;48.0;231060
231070 Pentecoste;8.0;36.0;1.0;10.0;5.0;6.0;0.0;0.0;51.0;27.0;8.0;0.0;1.0;1.0;0.0;3.0;6.0;26.0;28.0;217.0;231070
231080 Pereiro;3.0;18.0;0.0;9.0;0.0;2.0;0.0;0.0;42.0;12.0;5.0;0.0;1.0;0.0;0.0;3.0;3.0;2.0;11.0;111.0;231080
231085 Pindoretama;8.0;20.0;1.0;5.0;3.0;3.0;0.0;0.0;46.0;22.0;8.0;0.0;0.0;5.0;0.0;1.0;2.0;24.0;19.0;167.0;231085
231090 Piquet Carneiro;5.0;18.0;1.0;10.0;5.0;6.0;0.0;0.0;52.0;18.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;14.0;135.0;231090
231095 Pires Ferreira;1.0;8.0;1.0;3.0;0.0;3.0;0.0;0.0;25.0;6.0;2.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;55.0;231095
231100 Poranga;2.0;11.0;4.0;9.0;2.0;4.0;0.0;0.0;25.0;7.0;4.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;10.0;83.0;231100
231110 Porteiras;3.0;23.0;1.0;11.0;3.0;4.0;0.0;0.0;38.0;15.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;12.0;117.0;231110
231120 Potengi;0.0;8.0;1.0;4.0;2.0;2.0;0.0;0.0;29.0;10.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;9.0;75.0;231120
231123 Potiretama;2.0;3.0;1.0;2.0;0.0;1.0;0.0;0.0;15.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;7.0;43.0;231123
231126 Quiterianópolis;5.0;12.0;2.0;5.0;2.0;1.0;0.0;0.0;44.0;14.0;6.0;1.0;1.0;2.0;0.0;2.0;0.0;2.0;25.0;124.0;231126
231130 Quixadá;33.0;80.0;3.0;18.0;16.0;7.0;0.0;0.0;102.0;67.0;31.0;2.0;2.0;17.0;2.0;11.0;6.0;62.0;88.0;547.0;231130
231135 Quixelô;3.0;24.0;0.0;4.0;0.0;1.0;0.0;0.0;26.0;18.0;7.0;0.0;0.0;1.0;1.0;1.0;0.0;9.0;10.0;105.0;231135
231140 Quixeramobim;15.0;83.0;1.0;45.0;8.0;10.0;0.0;0.0;155.0;67.0;19.0;4.0;1.0;15.0;0.0;5.0;3.0;10.0;62.0;503.0;231140
231150 Quixeré;2.0;14.0;1.0;9.0;2.0;2.0;0.0;0.0;29.0;7.0;5.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;38.0;116.0;231150
231160 Redençăo;7.0;32.0;2.0;11.0;0.0;2.0;0.0;0.0;58.0;13.0;15.0;1.0;1.0;3.0;1.0;3.0;1.0;18.0;46.0;214.0;231160
231170 Reriutaba;7.0;9.0;3.0;6.0;0.0;2.0;0.0;0.0;60.0;23.0;4.0;2.0;1.0;0.0;0.0;1.0;0.0;14.0;10.0;142.0;231170
231180 Russas;20.0;74.0;2.0;35.0;11.0;4.0;0.0;0.0;120.0;40.0;11.0;1.0;3.0;7.0;0.0;7.0;3.0;7.0;105.0;450.0;231180
231190 Saboeiro;4.0;23.0;0.0;13.0;1.0;1.0;0.0;0.0;28.0;14.0;4.0;0.0;1.0;1.0;0.0;0.0;2.0;5.0;7.0;104.0;231190
231195 Salitre;2.0;10.0;0.0;2.0;0.0;0.0;0.0;0.0;32.0;4.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;9.0;15.0;81.0;231195
231220 Santa Quitéria;8.0;33.0;3.0;9.0;4.0;3.0;0.0;0.0;148.0;34.0;6.0;0.0;1.0;4.0;0.0;7.0;1.0;4.0;37.0;302.0;231220
231200 Santana do Acaraú;8.0;20.0;0.0;8.0;1.0;4.0;0.0;0.0;29.0;16.0;3.0;1.0;2.0;4.0;1.0;3.0;1.0;36.0;12.0;149.0;231200
231210 Santana do Cariri;6.0;16.0;2.0;3.0;1.0;5.0;0.0;0.0;33.0;10.0;8.0;2.0;0.0;4.0;1.0;5.0;0.0;5.0;11.0;112.0;231210
231230 Săo Benedito;13.0;52.0;4.0;18.0;9.0;5.0;0.0;0.0;121.0;37.0;12.0;6.0;1.0;12.0;3.0;5.0;6.0;0.0;43.0;347.0;231230
231240 Săo Gonçalo do Amarante;8.0;36.0;0.0;13.0;12.0;8.0;0.0;0.0;75.0;30.0;14.0;1.0;3.0;5.0;2.0;6.0;2.0;2.0;66.0;283.0;231240
231250 Săo Joăo do Jaguaribe;1.0;15.0;0.0;2.0;1.0;2.0;0.0;0.0;22.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;66.0;231250
231260 Săo Luís do Curu;3.0;10.0;0.0;4.0;1.0;0.0;0.0;0.0;27.0;6.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;12.0;9.0;79.0;231260
231270 Senador Pompeu;5.0;30.0;3.0;19.0;7.0;4.0;0.0;0.0;69.0;16.0;8.0;0.0;1.0;4.0;1.0;0.0;1.0;4.0;41.0;213.0;231270
231280 Senador Sá;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;8.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;34.0;231280
231290 Sobral;56.0;198.0;10.0;38.0;18.0;48.0;0.0;1.0;250.0;141.0;53.0;10.0;3.0;28.0;1.0;16.0;8.0;70.0;223.0;1172.0;231290
231300 Solonópole;3.0;19.0;0.0;13.0;4.0;3.0;0.0;0.0;47.0;15.0;3.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;17.0;129.0;231300
231310 Tabuleiro do Norte;6.0;31.0;1.0;14.0;1.0;7.0;0.0;0.0;59.0;18.0;9.0;3.0;1.0;3.0;0.0;3.0;2.0;3.0;48.0;209.0;231310
231320 Tamboril;9.0;31.0;2.0;7.0;1.0;3.0;0.0;0.0;59.0;31.0;2.0;2.0;1.0;2.0;0.0;3.0;0.0;9.0;21.0;183.0;231320
231325 Tarrafas;2.0;8.0;0.0;1.0;0.0;3.0;0.0;0.0;8.0;7.0;4.0;0.0;2.0;1.0;0.0;1.0;0.0;3.0;6.0;46.0;231325
231330 Tauá;9.0;48.0;3.0;30.0;4.0;8.0;0.0;0.0;151.0;40.0;17.0;0.0;1.0;4.0;0.0;5.0;2.0;4.0;63.0;389.0;231330
231335 Tejuçuoca;1.0;16.0;1.0;4.0;0.0;2.0;0.0;0.0;30.0;9.0;4.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;10.0;83.0;231335
231340 Tianguá;16.0;58.0;3.0;23.0;12.0;6.0;0.0;0.0;152.0;58.0;15.0;0.0;1.0;7.0;0.0;4.0;10.0;0.0;59.0;424.0;231340
231350 Trairi;7.0;27.0;2.0;10.0;1.0;2.0;0.0;0.0;92.0;22.0;8.0;0.0;1.0;3.0;1.0;6.0;1.0;28.0;38.0;249.0;231350
231355 Tururu;7.0;11.0;1.0;13.0;0.0;0.0;0.0;0.0;23.0;10.0;5.0;0.0;1.0;1.0;1.0;1.0;1.0;16.0;9.0;100.0;231355
231360 Ubajara;10.0;36.0;1.0;12.0;2.0;6.0;0.0;0.0;73.0;34.0;8.0;1.0;4.0;5.0;0.0;7.0;2.0;0.0;20.0;221.0;231360
231370 Umari;2.0;6.0;0.0;4.0;0.0;1.0;0.0;0.0;21.0;6.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;8.0;3.0;56.0;231370
231375 Umirim;5.0;16.0;0.0;9.0;1.0;1.0;0.0;0.0;35.0;21.0;4.0;1.0;0.0;2.0;0.0;0.0;1.0;16.0;20.0;132.0;231375
231380 Uruburetama;4.0;12.0;1.0;10.0;1.0;2.0;0.0;0.0;51.0;16.0;6.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;20.0;128.0;231380
231390 Uruoca;3.0;10.0;1.0;7.0;1.0;1.0;0.0;0.0;17.0;9.0;1.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;11.0;66.0;231390
231395 Varjota;7.0;19.0;0.0;5.0;1.0;1.0;0.0;0.0;38.0;14.0;9.0;1.0;0.0;3.0;0.0;0.0;0.0;4.0;21.0;123.0;231395
231400 Várzea Alegre;19.0;48.0;0.0;8.0;1.0;10.0;0.0;0.0;62.0;67.0;7.0;0.0;0.0;5.0;1.0;1.0;1.0;13.0;15.0;258.0;231400
231410 Viçosa do Ceará;11.0;61.0;2.0;14.0;15.0;5.0;0.0;0.0;108.0;46.0;11.0;4.0;0.0;5.0;1.0;4.0;3.0;8.0;35.0;333.0;231410
230000 Município ignorado - CE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;6.0;230000
240010 Acari;4.0;10.0;0.0;5.0;1.0;1.0;0.0;0.0;29.0;12.0;7.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;9.0;83.0;240010
240020 Açu;9.0;45.0;2.0;29.0;4.0;5.0;0.0;0.0;53.0;27.0;13.0;1.0;0.0;3.0;1.0;9.0;7.0;8.0;57.0;273.0;240020
240030 Afonso Bezerra;2.0;8.0;1.0;5.0;1.0;1.0;0.0;0.0;26.0;4.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;59.0;240030
240040 Água Nova;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;240040
240050 Alexandria;4.0;10.0;0.0;7.0;0.0;0.0;0.0;0.0;26.0;8.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;4.0;9.0;73.0;240050
240060 Almino Afonso;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;28.0;240060
240070 Alto do Rodrigues;2.0;8.0;0.0;8.0;0.0;2.0;0.0;0.0;11.0;11.0;6.0;0.0;2.0;3.0;0.0;1.0;1.0;3.0;12.0;70.0;240070
240080 Angicos;2.0;7.0;0.0;3.0;0.0;1.0;0.0;0.0;12.0;6.0;1.0;0.0;0.0;3.0;0.0;2.0;0.0;3.0;10.0;50.0;240080
240090 Antônio Martins;3.0;8.0;1.0;2.0;0.0;1.0;0.0;0.0;9.0;14.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;11.0;54.0;240090
240100 Apodi;14.0;31.0;3.0;19.0;2.0;12.0;0.0;0.0;50.0;21.0;15.0;0.0;0.0;8.0;0.0;2.0;2.0;4.0;25.0;208.0;240100
240110 Areia Branca;8.0;25.0;2.0;13.0;2.0;4.0;0.0;0.0;44.0;21.0;5.0;1.0;1.0;4.0;0.0;3.0;2.0;5.0;27.0;167.0;240110
240120 Arês;1.0;7.0;0.0;10.0;1.0;1.0;0.0;0.0;31.0;3.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;13.0;75.0;240120
240130 Augusto Severo;1.0;10.0;0.0;6.0;2.0;1.0;0.0;0.0;17.0;11.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;2.0;5.0;60.0;240130
240140 Baía Formosa;3.0;11.0;1.0;5.0;0.0;0.0;0.0;0.0;17.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;5.0;51.0;240140
240145 Baraúna;6.0;18.0;3.0;10.0;3.0;3.0;0.0;0.0;26.0;15.0;8.0;0.0;0.0;2.0;0.0;2.0;3.0;10.0;46.0;155.0;240145
240150 Barcelona;2.0;6.0;1.0;2.0;0.0;2.0;0.0;0.0;10.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;35.0;240150
240160 Bento Fernandes;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;21.0;240160
240165 Bodó;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;240165
240170 Bom Jesus;1.0;6.0;0.0;9.0;0.0;4.0;0.0;0.0;25.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;14.0;70.0;240170
240180 Brejinho;1.0;8.0;0.0;9.0;1.0;0.0;0.0;0.0;25.0;4.0;7.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;10.0;68.0;240180
240185 Caiçara do Norte;0.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;13.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;5.0;30.0;240185
240190 Caiçara do Rio do Vento;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;6.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;23.0;240190
240200 Caicó;18.0;63.0;6.0;56.0;9.0;13.0;0.0;0.0;97.0;43.0;23.0;4.0;2.0;6.0;2.0;3.0;4.0;1.0;79.0;429.0;240200
240210 Campo Redondo;2.0;8.0;0.0;4.0;0.0;0.0;0.0;0.0;24.0;6.0;3.0;1.0;0.0;2.0;0.0;2.0;0.0;1.0;3.0;56.0;240210
240220 Canguaretama;6.0;31.0;1.0;20.0;3.0;5.0;0.0;0.0;66.0;18.0;20.0;1.0;0.0;5.0;0.0;0.0;1.0;4.0;21.0;202.0;240220
240230 Caraúbas;4.0;16.0;2.0;8.0;0.0;3.0;0.0;0.0;46.0;7.0;7.0;0.0;1.0;2.0;0.0;2.0;3.0;17.0;23.0;141.0;240230
240240 Carnaúba dos Dantas;4.0;10.0;1.0;3.0;2.0;1.0;0.0;0.0;16.0;9.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;7.0;60.0;240240
240250 Carnaubais;1.0;7.0;0.0;7.0;1.0;0.0;0.0;0.0;13.0;8.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;7.0;3.0;53.0;240250
240260 Ceará-Mirim;16.0;57.0;5.0;39.0;5.0;14.0;0.0;0.0;139.0;37.0;25.0;5.0;1.0;8.0;0.0;13.0;8.0;17.0;79.0;468.0;240260
240270 Cerro Corá;2.0;13.0;0.0;6.0;1.0;3.0;0.0;0.0;20.0;4.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;8.0;70.0;240270
240280 Coronel Ezequiel;1.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;9.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;27.0;240280
240290 Coronel Joăo Pessoa;0.0;6.0;0.0;2.0;1.0;0.0;0.0;0.0;11.0;4.0;3.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;35.0;240290
240300 Cruzeta;0.0;9.0;0.0;9.0;2.0;3.0;0.0;0.0;15.0;11.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;4.0;10.0;69.0;240300
240310 Currais Novos;7.0;60.0;5.0;20.0;1.0;13.0;0.0;0.0;101.0;36.0;20.0;4.0;0.0;10.0;0.0;5.0;2.0;8.0;24.0;316.0;240310
240320 Doutor Severiano;0.0;7.0;0.0;3.0;2.0;1.0;0.0;0.0;18.0;11.0;5.0;2.0;1.0;2.0;0.0;1.0;1.0;0.0;5.0;59.0;240320
240330 Encanto;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;20.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;5.0;39.0;240330
240340 Equador;2.0;2.0;0.0;8.0;2.0;0.0;0.0;0.0;10.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;4.0;34.0;240340
240350 Espírito Santo;0.0;5.0;0.0;7.0;0.0;0.0;0.0;0.0;13.0;4.0;3.0;0.0;2.0;1.0;0.0;0.0;4.0;3.0;2.0;44.0;240350
